,Number,Area,Perim,Width,Height,Circularity
59,60.0,0.147,2.218,0.892,0.595,0.3754949625839407
60,61.0,0.02,0.42,0.198,0.099,1.424758573056596
61,62.0,0.098,1.9380000000000002,0.7929999999999999,0.496,0.32789016801741466
62,63.0,0.01,0.28,0.099,0.099,1.6028533946886698
63,64.0,0.01,0.28,0.099,0.099,1.6028533946886698
64,65.0,0.079,1.518,0.595,0.396,0.4308175753645644
65,66.0,0.138,1.9380000000000002,0.7929999999999999,0.496,0.46172288965717573
66,67.0,0.01,0.28,0.099,0.099,1.6028533946886698
67,68.0,1.2570000000000001,14.829,5.649,4.262,0.07183257109218254
68,69.0,0.953,6.994,2.18,1.784,0.2448226016409893
69,70.0,0.01,0.28,0.099,0.099,1.6028533946886698
70,71.0,0.01,0.28,0.099,0.099,1.6028533946886698
71,72.0,0.039,0.701,0.297,0.198,0.9973289715731303
72,73.0,0.157,2.0780000000000003,0.6940000000000001,0.6940000000000001,0.45689712994337056
73,74.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
74,75.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
75,76.0,0.08800000000000001,1.88,0.595,0.496,0.3128793045675666
76,77.0,0.039,0.561,0.198,0.198,1.5572156098894183
77,78.0,0.098,1.261,0.496,0.396,0.7744720811857708
78,79.0,0.01,0.28,0.099,0.099,1.6028533946886698
79,80.0,1.228,16.805,4.163,4.262,0.05464258005569446
80,81.0,0.028999999999999998,0.841,0.297,0.297,0.5152474728098394
81,82.0,0.01,0.28,0.099,0.099,1.6028533946886698
82,83.0,0.01,0.28,0.099,0.099,1.6028533946886698
83,84.0,0.01,0.28,0.099,0.099,1.6028533946886698
84,85.0,0.028999999999999998,0.841,0.297,0.297,0.5152474728098394
85,86.0,0.01,0.28,0.099,0.099,1.6028533946886698
86,87.0,3.497,27.773000000000003,5.4510000000000005,8.424,0.05697179567004145
87,88.0,0.01,0.28,0.099,0.099,1.6028533946886698
88,89.0,0.039,0.701,0.297,0.198,0.9973289715731303
89,90.0,0.01,0.28,0.099,0.099,1.6028533946886698
90,91.0,0.02,0.42,0.198,0.099,1.424758573056596
91,92.0,0.01,0.28,0.099,0.099,1.6028533946886698
92,93.0,0.069,1.0390000000000001,0.297,0.396,0.8032076934036324
93,94.0,0.01,0.28,0.099,0.099,1.6028533946886698
94,95.0,0.727,3.069,0.892,0.991,0.9699525698379138
95,96.0,0.08800000000000001,1.237,0.297,0.496,0.7226918164357055
96,97.0,0.01,0.28,0.099,0.099,1.6028533946886698
97,98.0,0.01,0.28,0.099,0.099,1.6028533946886698
98,99.0,0.363,3.944,0.6940000000000001,1.685,0.29325314372130074
99,100.0,0.128,2.9530000000000003,0.6940000000000001,1.189,0.18445606505967618
100,101.0,1.375,16.154,2.18,4.361000000000001,0.06621439345025752
101,102.0,0.02,0.42,0.198,0.099,1.424758573056596
102,103.0,0.049,0.9570000000000001,0.198,0.396,0.672329346981434
103,104.0,0.01,0.28,0.099,0.099,1.6028533946886698
104,105.0,0.01,0.28,0.099,0.099,1.6028533946886698
105,106.0,0.01,0.28,0.099,0.099,1.6028533946886698
106,107.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
107,108.0,8.683,50.652,4.063,23.191,0.042529127063172315
108,109.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
109,110.0,0.57,6.501,1.09,2.081,0.1694823150439489
110,111.0,0.01,0.28,0.099,0.099,1.6028533946886698
111,112.0,6.345,36.655,3.667,11.794,0.05934375770009653
112,113.0,0.08800000000000001,0.9570000000000001,0.297,0.297,1.2074486231503305
113,114.0,0.02,0.561,0.198,0.198,0.7985721076355992
114,115.0,0.02,0.561,0.198,0.198,0.7985721076355992
115,116.0,0.01,0.28,0.099,0.099,1.6028533946886698
116,117.0,0.01,0.28,0.099,0.099,1.6028533946886698
117,118.0,0.039,0.759,0.198,0.297,0.8507283766692664
118,119.0,0.196,1.716,0.396,0.6940000000000001,0.8364334035671392
119,120.0,0.01,0.28,0.099,0.099,1.6028533946886698
120,121.0,0.01,0.28,0.099,0.099,1.6028533946886698
121,122.0,0.01,0.28,0.099,0.099,1.6028533946886698
122,123.0,0.01,0.28,0.099,0.099,1.6028533946886698
123,124.0,0.02,0.479,0.099,0.198,1.0953901538399131
124,125.0,0.01,0.28,0.099,0.099,1.6028533946886698
125,126.0,0.02,0.479,0.099,0.198,1.0953901538399131
126,127.0,0.01,0.28,0.099,0.099,1.6028533946886698
127,128.0,0.01,0.28,0.099,0.099,1.6028533946886698
128,129.0,0.079,1.179,0.396,0.396,0.7141827316851622
129,130.0,0.059000000000000004,1.0390000000000001,0.297,0.396,0.6868007813161494
130,131.0,0.157,2.311,0.396,0.991,0.36941083169377137
131,132.0,0.01,0.28,0.099,0.099,1.6028533946886698
132,133.0,0.01,0.28,0.099,0.099,1.6028533946886698
133,134.0,0.039,0.561,0.198,0.198,1.5572156098894183
134,135.0,0.049,1.015,0.496,0.099,0.5976870684594139
135,136.0,0.01,0.28,0.099,0.099,1.6028533946886698
136,137.0,0.02,0.479,0.099,0.198,1.0953901538399131
137,138.0,0.01,0.28,0.099,0.099,1.6028533946886698
138,139.0,0.01,0.28,0.099,0.099,1.6028533946886698
139,140.0,0.01,0.28,0.099,0.099,1.6028533946886698
140,141.0,0.02,0.42,0.198,0.099,1.424758573056596
141,142.0,0.059000000000000004,0.899,0.396,0.198,0.9173656878019096
142,143.0,0.02,0.479,0.099,0.198,1.0953901538399131
143,144.0,1.071,7.096,1.5859999999999999,1.5859999999999999,0.26728348250841955
144,145.0,0.02,0.42,0.198,0.099,1.424758573056596
145,146.0,0.01,0.28,0.099,0.099,1.6028533946886698
146,147.0,0.01,0.28,0.099,0.099,1.6028533946886698
147,148.0,0.02,0.561,0.198,0.198,0.7985721076355992
148,149.0,0.01,0.28,0.099,0.099,1.6028533946886698
149,150.0,0.01,0.28,0.099,0.099,1.6028533946886698
150,151.0,0.02,0.561,0.198,0.198,0.7985721076355992
151,152.0,0.02,0.42,0.198,0.099,1.424758573056596
152,153.0,0.039,0.561,0.198,0.198,1.5572156098894183
153,154.0,0.02,0.42,0.198,0.099,1.424758573056596
154,155.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
155,156.0,0.02,0.479,0.099,0.198,1.0953901538399131
156,157.0,0.01,0.28,0.099,0.099,1.6028533946886698
157,158.0,0.02,0.479,0.099,0.198,1.0953901538399131
158,159.0,0.01,0.28,0.099,0.099,1.6028533946886698
159,160.0,0.049,0.759,0.198,0.297,1.0688638578665142
160,161.0,0.01,0.28,0.099,0.099,1.6028533946886698
161,162.0,0.20600000000000002,3.384,0.297,1.4869999999999999,0.22605617543812684
162,163.0,0.02,0.561,0.198,0.198,0.7985721076355992
163,164.0,0.01,0.28,0.099,0.099,1.6028533946886698
164,165.0,0.039,0.561,0.198,0.198,1.5572156098894183
165,166.0,1.464,8.633,0.595,3.865,0.2468467757352049
166,167.0,0.187,2.905,0.297,1.288,0.2784576778579475
167,168.0,0.02,0.479,0.099,0.198,1.0953901538399131
168,169.0,0.128,1.9140000000000001,0.297,0.7929999999999999,0.4390722266001202
169,170.0,0.128,1.5519999999999998,0.198,0.6940000000000001,0.6677846006142617
170,171.0,374.905,864.313,99.999,48.265,0.006306508800794555
171,172.0,0.373,5.202000000000001,0.297,2.478,0.17321200948633936
172,173.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
173,174.0,0.226,3.103,0.297,1.3880000000000001,0.2949543136340018
174,175.0,0.08800000000000001,1.75,0.198,0.7929999999999999,0.36109081275546356
175,176.0,0.059000000000000004,1.097,0.496,0.198,0.6160963282202404
176,177.0,0.01,0.28,0.099,0.099,1.6028533946886698
177,178.0,0.02,0.561,0.198,0.198,0.7985721076355992
178,179.0,0.01,0.28,0.099,0.099,1.6028533946886698
179,180.0,0.028999999999999998,0.759,0.198,0.297,0.6325928954720186
180,181.0,0.08800000000000001,1.155,0.198,0.496,0.8289504425056556
181,182.0,0.01,0.28,0.099,0.099,1.6028533946886698
182,183.0,0.01,0.28,0.099,0.099,1.6028533946886698
183,184.0,0.01,0.28,0.099,0.099,1.6028533946886698
184,185.0,0.02,0.561,0.198,0.198,0.7985721076355992
185,186.0,0.02,0.479,0.099,0.198,1.0953901538399131
186,187.0,0.049,0.9570000000000001,0.198,0.396,0.672329346981434
187,188.0,0.01,0.28,0.099,0.099,1.6028533946886698
188,189.0,0.01,0.28,0.099,0.099,1.6028533946886698
189,190.0,0.01,0.28,0.099,0.099,1.6028533946886698
190,191.0,0.128,2.252,0.396,0.892,0.3171633974138588
191,192.0,0.01,0.28,0.099,0.099,1.6028533946886698
192,193.0,0.01,0.28,0.099,0.099,1.6028533946886698
193,194.0,0.226,2.7889999999999997,0.396,1.189,0.36510793746589787
194,195.0,0.128,1.8319999999999999,0.297,0.7929999999999999,0.47925747466139756
195,196.0,0.01,0.28,0.099,0.099,1.6028533946886698
196,197.0,0.02,0.479,0.099,0.198,1.0953901538399131
197,198.0,0.02,0.42,0.198,0.099,1.424758573056596
198,199.0,0.069,0.899,0.297,0.297,1.0728513975988434
199,200.0,0.049,1.0390000000000001,0.198,0.396,0.5703938692286664
200,201.0,0.02,0.479,0.099,0.198,1.0953901538399131
201,202.0,0.098,1.179,0.396,0.396,0.8859481987993152
202,203.0,0.01,0.28,0.099,0.099,1.6028533946886698
203,204.0,0.01,0.28,0.099,0.099,1.6028533946886698
204,205.0,0.01,0.28,0.099,0.099,1.6028533946886698
205,206.0,0.01,0.28,0.099,0.099,1.6028533946886698
206,207.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
207,208.0,0.01,0.28,0.099,0.099,1.6028533946886698
208,209.0,0.01,0.28,0.099,0.099,1.6028533946886698
209,210.0,0.02,0.479,0.099,0.198,1.0953901538399131
210,211.0,10.618,50.172,12.091,20.02,0.053006576766525766
211,212.0,0.02,0.479,0.099,0.198,1.0953901538399131
212,213.0,0.01,0.28,0.099,0.099,1.6028533946886698
213,214.0,0.01,0.28,0.099,0.099,1.6028533946886698
214,215.0,0.01,0.28,0.099,0.099,1.6028533946886698
215,216.0,0.02,0.479,0.099,0.198,1.0953901538399131
216,217.0,0.01,0.28,0.099,0.099,1.6028533946886698
217,218.0,0.02,0.479,0.099,0.198,1.0953901538399131
218,219.0,0.01,0.28,0.099,0.099,1.6028533946886698
219,220.0,0.02,0.561,0.198,0.198,0.7985721076355992
220,221.0,0.01,0.28,0.099,0.099,1.6028533946886698
221,222.0,0.059000000000000004,1.097,0.496,0.198,0.6160963282202404
222,223.0,0.049,1.0390000000000001,0.297,0.396,0.5703938692286664
223,224.0,0.02,0.561,0.198,0.198,0.7985721076355992
224,225.0,0.01,0.28,0.099,0.099,1.6028533946886698
225,226.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
226,227.0,0.01,0.28,0.099,0.099,1.6028533946886698
227,228.0,0.01,0.28,0.099,0.099,1.6028533946886698
228,229.0,0.01,0.28,0.099,0.099,1.6028533946886698
229,230.0,0.452,2.755,0.991,0.6940000000000001,0.7483505677109556
230,231.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
231,232.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
232,233.0,2.75,13.519,3.469,4.559,0.1890834081864347
233,234.0,0.01,0.28,0.099,0.099,1.6028533946886698
234,235.0,0.069,0.899,0.297,0.297,1.0728513975988434
235,236.0,0.01,0.28,0.099,0.099,1.6028533946886698
236,237.0,0.028999999999999998,0.759,0.198,0.297,0.6325928954720186
237,238.0,0.049,1.0390000000000001,0.297,0.297,0.5703938692286664
238,239.0,0.01,0.28,0.099,0.099,1.6028533946886698
239,240.0,0.01,0.28,0.099,0.099,1.6028533946886698
240,241.0,0.01,0.28,0.099,0.099,1.6028533946886698
241,242.0,0.01,0.28,0.099,0.099,1.6028533946886698
242,243.0,0.059000000000000004,0.981,0.396,0.297,0.7704134584082182
243,244.0,0.01,0.28,0.099,0.099,1.6028533946886698
244,245.0,0.01,0.28,0.099,0.099,1.6028533946886698
245,246.0,0.069,1.402,0.297,0.496,0.4411262758881153
246,247.0,0.01,0.28,0.099,0.099,1.6028533946886698
247,248.0,2.6910000000000003,10.624,3.072,3.2710000000000004,0.2996038830164219
248,249.0,0.01,0.28,0.099,0.099,1.6028533946886698
249,250.0,0.079,1.518,0.595,0.297,0.4308175753645644
250,251.0,0.01,0.28,0.099,0.099,1.6028533946886698
251,252.0,0.01,0.28,0.099,0.099,1.6028533946886698
252,253.0,0.01,0.28,0.099,0.099,1.6028533946886698
253,254.0,0.01,0.28,0.099,0.099,1.6028533946886698
254,255.0,0.01,0.28,0.099,0.099,1.6028533946886698
255,256.0,0.53,7.767,2.577,2.676,0.11040255477359733
256,257.0,0.01,0.28,0.099,0.099,1.6028533946886698
257,258.0,0.01,0.28,0.099,0.099,1.6028533946886698
258,259.0,3.133,11.417,3.072,3.072,0.30204124851448333
259,260.0,0.177,2.359,0.7929999999999999,0.6940000000000001,0.3996936500064554
260,261.0,0.079,1.179,0.396,0.396,0.7141827316851622
261,262.0,0.01,0.28,0.099,0.099,1.6028533946886698
262,263.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
263,264.0,0.039,0.981,0.396,0.297,0.5092563538630595
264,265.0,0.314,3.9,1.4869999999999999,1.189,0.2594240876337134
265,266.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
266,267.0,0.01,0.28,0.099,0.099,1.6028533946886698
267,268.0,0.01,0.28,0.099,0.099,1.6028533946886698
268,269.0,0.01,0.28,0.099,0.099,1.6028533946886698
269,270.0,0.059000000000000004,1.237,0.297,0.496,0.48453201329212076
270,271.0,0.147,2.2430000000000003,0.7929999999999999,0.7929999999999999,0.36717123612010094
271,272.0,0.01,0.28,0.099,0.099,1.6028533946886698
272,273.0,0.177,3.258,1.189,0.991,0.20954676977232162
273,274.0,0.01,0.28,0.099,0.099,1.6028533946886698
274,275.0,0.02,0.561,0.198,0.198,0.7985721076355992
275,276.0,0.028999999999999998,0.701,0.297,0.198,0.7416035942466866
276,277.0,0.01,0.28,0.099,0.099,1.6028533946886698
277,278.0,0.01,0.28,0.099,0.099,1.6028533946886698
278,279.0,0.511,5.781000000000001,2.081,1.784,0.19214311422857544
279,280.0,0.128,1.319,0.396,0.496,0.9245496586243594
280,281.0,0.01,0.28,0.099,0.099,1.6028533946886698
281,282.0,0.02,0.479,0.099,0.198,1.0953901538399131
282,283.0,4.106,14.1,5.053999999999999,3.1710000000000003,0.2595318029402885
283,284.0,0.028999999999999998,0.677,0.099,0.297,0.7951160581512755
284,285.0,0.039,0.759,0.198,0.297,0.8507283766692664
285,286.0,0.039,0.841,0.297,0.297,0.6929190151580599
286,287.0,0.01,0.28,0.099,0.099,1.6028533946886698
287,288.0,0.01,0.28,0.099,0.099,1.6028533946886698
288,289.0,0.059000000000000004,1.0390000000000001,0.297,0.396,0.6868007813161494
289,290.0,0.02,0.561,0.198,0.198,0.7985721076355992
290,291.0,0.10800000000000001,2.02,0.7929999999999999,0.595,0.33260661365326705
291,292.0,0.187,2.861,0.991,0.892,0.2870884727532573
292,293.0,0.028999999999999998,0.759,0.198,0.297,0.6325928954720186
293,294.0,0.039,0.841,0.297,0.297,0.6929190151580599
294,295.0,0.02,0.561,0.198,0.198,0.7985721076355992
295,296.0,0.01,0.28,0.099,0.099,1.6028533946886698
296,297.0,0.02,0.561,0.198,0.198,0.7985721076355992
297,298.0,0.01,0.28,0.099,0.099,1.6028533946886698
298,299.0,0.01,0.28,0.099,0.099,1.6028533946886698
299,300.0,0.01,0.28,0.099,0.099,1.6028533946886698
300,301.0,0.049,1.121,0.396,0.297,0.4899984642420544
301,302.0,0.01,0.28,0.099,0.099,1.6028533946886698
302,303.0,0.01,0.28,0.099,0.099,1.6028533946886698
303,304.0,0.01,0.28,0.099,0.099,1.6028533946886698
304,305.0,0.01,0.28,0.099,0.099,1.6028533946886698
305,306.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
306,307.0,0.02,0.561,0.198,0.198,0.7985721076355992
307,308.0,0.01,0.28,0.099,0.099,1.6028533946886698
308,309.0,0.01,0.28,0.099,0.099,1.6028533946886698
309,310.0,0.01,0.28,0.099,0.099,1.6028533946886698
310,311.0,0.01,0.28,0.099,0.099,1.6028533946886698
311,312.0,0.02,0.42,0.198,0.099,1.424758573056596
312,313.0,0.01,0.28,0.099,0.099,1.6028533946886698
313,314.0,0.02,0.561,0.198,0.198,0.7985721076355992
314,315.0,0.01,0.28,0.099,0.099,1.6028533946886698
315,316.0,0.02,0.561,0.198,0.198,0.7985721076355992
316,317.0,0.02,0.561,0.198,0.198,0.7985721076355992
317,318.0,0.01,0.28,0.099,0.099,1.6028533946886698
318,319.0,0.02,0.479,0.099,0.198,1.0953901538399131
319,320.0,0.028999999999999998,0.701,0.297,0.198,0.7416035942466866
320,321.0,0.01,0.28,0.099,0.099,1.6028533946886698
321,322.0,0.02,0.561,0.198,0.198,0.7985721076355992
322,323.0,0.02,0.561,0.198,0.198,0.7985721076355992
323,324.0,0.01,0.28,0.099,0.099,1.6028533946886698
324,325.0,0.01,0.28,0.099,0.099,1.6028533946886698
325,326.0,0.01,0.28,0.099,0.099,1.6028533946886698
326,327.0,0.01,0.28,0.099,0.099,1.6028533946886698
327,328.0,0.02,0.42,0.198,0.099,1.424758573056596
328,329.0,0.039,0.701,0.297,0.198,0.9973289715731303
329,330.0,0.01,0.28,0.099,0.099,1.6028533946886698
330,331.0,0.01,0.28,0.099,0.099,1.6028533946886698
331,332.0,0.01,0.28,0.099,0.099,1.6028533946886698
332,333.0,0.01,0.28,0.099,0.099,1.6028533946886698
333,334.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
334,335.0,0.452,6.874,2.9730000000000003,1.09,0.12020685734658126
335,336.0,0.01,0.28,0.099,0.099,1.6028533946886698
336,337.0,0.01,0.28,0.099,0.099,1.6028533946886698
337,338.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
338,339.0,0.02,0.561,0.198,0.198,0.7985721076355992
339,340.0,0.01,0.28,0.099,0.099,1.6028533946886698
340,341.0,0.049,0.899,0.396,0.198,0.7618799780049758
341,342.0,0.01,0.28,0.099,0.099,1.6028533946886698
342,343.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
343,344.0,0.01,0.28,0.099,0.099,1.6028533946886698
344,345.0,0.01,0.28,0.099,0.099,1.6028533946886698
345,346.0,0.01,0.28,0.099,0.099,1.6028533946886698
346,347.0,0.01,0.28,0.099,0.099,1.6028533946886698
347,348.0,0.01,0.28,0.099,0.099,1.6028533946886698
348,349.0,0.01,0.28,0.099,0.099,1.6028533946886698
349,350.0,0.01,0.28,0.099,0.099,1.6028533946886698
350,351.0,0.059000000000000004,0.899,0.297,0.297,0.9173656878019096
351,352.0,0.01,0.28,0.099,0.099,1.6028533946886698
352,353.0,0.02,0.42,0.198,0.099,1.424758573056596
353,354.0,0.02,0.42,0.198,0.099,1.424758573056596
354,355.0,4.518,35.124,16.154,2.577,0.046020163113324936
355,356.0,0.028999999999999998,0.701,0.297,0.198,0.7416035942466866
356,357.0,0.01,0.28,0.099,0.099,1.6028533946886698
357,358.0,0.039,0.759,0.297,0.198,0.8507283766692664
358,359.0,0.02,0.479,0.099,0.198,1.0953901538399131
359,360.0,0.01,0.28,0.099,0.099,1.6028533946886698
360,361.0,0.01,0.28,0.099,0.099,1.6028533946886698
361,362.0,0.01,0.28,0.099,0.099,1.6028533946886698
362,363.0,0.01,0.28,0.099,0.099,1.6028533946886698
363,364.0,0.079,1.295,0.595,0.198,0.5919668928813672
364,365.0,0.02,0.42,0.198,0.099,1.424758573056596
365,366.0,0.02,0.42,0.198,0.099,1.424758573056596
366,367.0,0.059000000000000004,1.46,0.595,0.198,0.3478212921032048
367,368.0,0.01,0.28,0.099,0.099,1.6028533946886698
368,369.0,0.01,0.28,0.099,0.099,1.6028533946886698
369,370.0,0.01,0.28,0.099,0.099,1.6028533946886698
370,371.0,0.02,0.42,0.198,0.099,1.424758573056596
371,372.0,0.02,0.42,0.198,0.099,1.424758573056596
372,373.0,0.02,0.42,0.198,0.099,1.424758573056596
373,374.0,0.028999999999999998,0.701,0.297,0.198,0.7416035942466866
374,375.0,0.10800000000000001,1.6580000000000001,0.6940000000000001,0.297,0.4937016368169211
375,376.0,0.02,0.42,0.198,0.099,1.424758573056596
376,377.0,0.138,1.9380000000000002,0.7929999999999999,0.496,0.46172288965717573
377,378.0,0.01,0.28,0.099,0.099,1.6028533946886698
378,379.0,2.6319999999999997,27.941,12.686,2.9730000000000003,0.042365453368340765
379,380.0,0.028999999999999998,0.701,0.297,0.198,0.7416035942466866
380,381.0,0.01,0.28,0.099,0.099,1.6028533946886698
381,382.0,0.028999999999999998,0.619,0.297,0.099,0.9511008370278187
382,383.0,0.02,0.42,0.198,0.099,1.424758573056596
383,384.0,0.01,0.28,0.099,0.099,1.6028533946886698
384,385.0,0.01,0.28,0.099,0.099,1.6028533946886698
385,386.0,0.01,0.28,0.099,0.099,1.6028533946886698
386,387.0,0.01,0.28,0.099,0.099,1.6028533946886698
387,388.0,0.02,0.42,0.198,0.099,1.424758573056596
388,389.0,0.028999999999999998,0.619,0.297,0.099,0.9511008370278187
389,390.0,0.01,0.28,0.099,0.099,1.6028533946886698
390,391.0,0.02,0.42,0.198,0.099,1.424758573056596
391,392.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
392,393.0,0.01,0.28,0.099,0.099,1.6028533946886698
393,394.0,0.147,2.369,1.09,0.198,0.3291524388396551
394,395.0,0.059000000000000004,1.097,0.496,0.198,0.6160963282202404
395,396.0,0.02,0.479,0.099,0.198,1.0953901538399131
396,397.0,0.01,0.28,0.099,0.099,1.6028533946886698
397,398.0,0.01,0.28,0.099,0.099,1.6028533946886698
398,399.0,0.01,0.28,0.099,0.099,1.6028533946886698
399,400.0,0.01,0.28,0.099,0.099,1.6028533946886698
400,401.0,0.01,0.28,0.099,0.099,1.6028533946886698
401,402.0,0.079,1.61,0.7929999999999999,0.099,0.38298803230368217
402,403.0,0.01,0.28,0.099,0.099,1.6028533946886698
